chrom	type	start	end	name	locus_tag	old_locus_tag	RefSeq	product
1	gene	2368219	2368497	rpsS	SAUSA300_RS12130	SAUSA300_2200	WP_000533765.1	30S ribosomal protein S19
1	gene	2368564	2369397	rplB	SAUSA300_RS12135	SAUSA300_2201	YP_500976.1	50S ribosomal protein L2
1	gene	2369430	2369705	rplW	SAUSA300_RS12140	SAUSA300_2202	WP_002506966.1	50S ribosomal protein L23
1	gene	2369705	2370328	rplD	SAUSA300_RS12145	SAUSA300_2203	WP_015900976.1	50S ribosomal protein L4
1	gene	2370355	2371017	rplC	SAUSA300_RS12150	SAUSA300_2204	WP_000160215.1	50S ribosomal protein L3
1	gene	2371045	2371353	rpsJ	SAUSA300_RS12155	SAUSA300_2205	WP_001118669.1	30S ribosomal protein S10
1	gene	2371710	2372099	SAUSA300_RS12160	SAUSA300_RS12160	SAUSA300_2206	YP_500980.1	hypothetical protein
1	gene	2372291	2373625	SAUSA300_RS12165	SAUSA300_RS12165	SAUSA300_2207	WP_000800694.1	NCS2 family permease
1	gene	2373738	2375873	SAUSA300_RS12170	SAUSA300_RS12170	SAUSA300_2208	YP_500982.1	DNA topoisomerase III
1	gene	2375899	2375994	SAUSA300_RS12175	SAUSA300_RS12175		YP_500983.1	hypothetical protein
1	gene	2376060	2376947	SAUSA300_RS12180	SAUSA300_RS12180	SAUSA300_2209	YP_500984.1	GNAT family N-acetyltransferase
1	gene	2377128	2377991	SAUSA300_RS12185	SAUSA300_RS12185	SAUSA300_2210	YP_500985.1	glucose uptake protein GlcU
1	gene	2378108	2378239	SAUSA300_RS12190	SAUSA300_RS12190		YP_500986.1	hypothetical protein
1	gene	2378410	2379318	SAUSA300_RS12195	SAUSA300_RS12195	SAUSA300_2211	WP_006190865.1	AEC family transporter
1	gene	2379451	2379615	SAUSA300_RS12200	SAUSA300_RS12200	SAUSA300_2212	YP_500988.1	hypothetical protein
1	gene	2379860	2380177	mspA	SAUSA300_RS12205		YP_500989.1	membrane stabilizing protein MspA
1	gene	2380364	2383531	SAUSA300_RS12210	SAUSA300_RS12210	SAUSA300_2213	YP_500990.1	efflux RND transporter permease subunit
1	gene	2383648	2384913	femX	SAUSA300_RS12215	SAUSA300_2214	YP_500991.1	lipid II:glycine glycyltransferase
1	gene	2385302	2385553	SAUSA300_RS12220	SAUSA300_RS12220		YP_500992.1	hypothetical protein
1	gene	2385545	2386309	SAUSA300_RS12225	SAUSA300_RS12225	SAUSA300_2215	YP_500993.1	VOC family protein
1	gene	2386471	2386911	SAUSA300_RS12230	SAUSA300_RS12230	SAUSA300_2216	YP_500994.1	winged helix DNA-binding protein
1	gene	2386904	2388115	SAUSA300_RS12235	SAUSA300_RS12235	SAUSA300_2217	YP_500995.1	MFS transporter
1	gene	2388217	2388567	sarV	SAUSA300_RS12240	SAUSA300_2218	YP_500996.1	HTH-type transcriptional regulator SarV
1	gene	2388693	2388863	SAUSA300_RS12245	SAUSA300_RS12245		YP_500997.1	hypothetical protein
1	gene	2389258	2390280	moaA	SAUSA300_RS12260	SAUSA300_2219	YP_501000.1	GTP 3'%2C8-cyclase MoaA
1	gene	2390300	2390899	mobA	SAUSA300_RS12265	SAUSA300_2220	YP_501001.1	molybdenum cofactor guanylyltransferase MobA
1	gene	2390906	2391139	moaD	SAUSA300_RS12270	SAUSA300_2221	YP_501002.1	molybdopterin converting factor subunit 1
1	gene	2391145	2391591	SAUSA300_RS12275	SAUSA300_RS12275	SAUSA300_2222	YP_501003.1	molybdenum cofactor biosynthesis protein MoaE
1	gene	2391605	2392090	mobB	SAUSA300_RS12280	SAUSA300_2223	YP_501004.1	molybdopterin-guanine dinucleotide biosynthesis protein B
1	gene	2392087	2393346	SAUSA300_RS12285	SAUSA300_RS12285	SAUSA300_2224	YP_501005.1	molybdopterin molybdotransferase MoeA
1	gene	2393409	2393903	moaC	SAUSA300_RS12290	SAUSA300_2225	YP_501006.1	cyclic pyranopterin monophosphate synthase MoaC
1	gene	2393905	2394411	SAUSA300_RS12295	SAUSA300_RS12295	SAUSA300_2226	YP_501007.1	molybdenum cofactor biosynthesis protein MoaB
1	gene	2394442	2395446	SAUSA300_RS12300	SAUSA300_RS12300	SAUSA300_2227	YP_501008.1	ThiF family adenylyltransferase
1	gene	2395616	2396221	SAUSA300_RS12305	SAUSA300_RS12305	SAUSA300_2228	YP_501009.1	ATP-binding cassette domain-containing protein
1	gene	2396222	2396893	modB	SAUSA300_RS12310	SAUSA300_2229	YP_501010.1	molybdate ABC transporter permease subunit
1	gene	2396907	2397689	modA	SAUSA300_RS12315	SAUSA300_2230	YP_501011.1	molybdate ABC transporter substrate-binding protein
1	gene	2397979	2398776	fdhD	SAUSA300_RS12320	SAUSA300_2231	YP_501012.1	formate dehydrogenase accessory sulfurtransferase FdhD
1	gene	2398948	2399718	SAUSA300_RS12325	SAUSA300_RS12325	SAUSA300_2232	YP_501013.1	GNAT family N-acetyltransferase
1	gene	2399790	2400344	SAUSA300_RS12330	SAUSA300_RS12330	SAUSA300_2233	YP_501014.1	biotin transporter BioY
1	gene	2400465	2401406	SAUSA300_RS12335	SAUSA300_RS12335	SAUSA300_2234	YP_501015.1	nucleoside hydrolase
1	gene	2401805	2402713	SAUSA300_RS12340	SAUSA300_RS12340	SAUSA300_2235	YP_501016.1	ABC transporter substrate-binding protein
1	gene	2402927	2404081	SAUSA300_RS12345	SAUSA300_RS12345	SAUSA300_2236	WP_000999191.1	acyl-CoA/acyl-ACP dehydrogenase
1	gene	2404298	2405203	yut	SAUSA300_RS12350	SAUSA300_2237	WP_016266007.1	urea transporter
1	gene	2405463	2405765	SAUSA300_RS12355	SAUSA300_RS12355	SAUSA300_2238	WP_001832402.1	urease subunit gamma
1	gene	2405779	2406189	SAUSA300_RS12360	SAUSA300_RS12360	SAUSA300_2239	YP_501021.1	urease subunit beta
1	gene	2406186	2407901	ureC	SAUSA300_RS12365	SAUSA300_2240	WP_002447295.1	urease subunit alpha
1	gene	2407914	2408366	ureE	SAUSA300_RS12370	SAUSA300_2241	YP_501023.1	urease accessory protein UreE
1	gene	2408359	2409048	SAUSA300_RS12375	SAUSA300_RS12375	SAUSA300_2242	YP_501024.1	urease accessory protein UreF
1	gene	2409061	2409675	ureG	SAUSA300_RS12380	SAUSA300_2243	YP_501025.1	urease accessory protein UreG
1	gene	2409675	2410511	SAUSA300_RS12385	SAUSA300_RS12385	SAUSA300_2244	YP_501026.1	urease accessory protein UreD
1	gene	2410700	2411047	sarR	SAUSA300_RS12390	SAUSA300_2245	YP_501027.1	HTH-type transcriptional regulator SarR
1	gene	2411475	2411801	SAUSA300_RS12400	SAUSA300_RS12400	SAUSA300_2246	YP_501029.1	PH domain-containing protein
1	gene	2411865	2412608	SAUSA300_RS12405	SAUSA300_RS12405	SAUSA300_2247	YP_501030.1	SarA family transcriptional regulator
1	gene	2412634	2414589	SAUSA300_RS12410	SAUSA300_RS12410	SAUSA300_2248	YP_501031.1	helix-turn-helix transcriptional regulator
1	gene	2415199	2416002	SAUSA300_RS12415	SAUSA300_RS12415	SAUSA300_2249	YP_501032.1	CHAP domain-containing protein
1	gene	2416019	2416261	SAUSA300_RS12420	SAUSA300_RS12420		YP_501033.1	hypothetical protein
1	gene	2416435	2417835	nhaC	SAUSA300_RS12425	SAUSA300_2250	YP_501034.1	Na+/H+ antiporter NhaC
1	gene	2417930	2419012	SAUSA300_RS12430	SAUSA300_RS12430	SAUSA300_2251	YP_501035.1	NAD/NADP octopine/nopaline dehydrogenase family protein
1	gene	2419260	2419682	SAUSA300_RS12435	SAUSA300_RS12435	SAUSA300_2252	YP_501036.1	DUF4870 domain-containing protein
1	gene	2419919	2420419	SAUSA300_RS12440	SAUSA300_RS12440	SAUSA300_2253	YP_501037.1	CHAP domain-containing protein
1	gene	2420781	2421734	SAUSA300_RS12450	SAUSA300_RS12450	SAUSA300_2254	YP_501039.1	2-hydroxyacid dehydrogenase family protein
1	gene	2421826	2422950	SAUSA300_RS12455	SAUSA300_RS12455	SAUSA300_2255	YP_501040.1	FAD-dependent monooxygenase
1	gene	2423261	2424037	SAUSA300_RS12460	SAUSA300_RS12460	SAUSA300_2256	WP_000739218.1	glucosaminidase domain-containing protein
1	gene	2424059	2424292	SAUSA300_RS12465	SAUSA300_RS12465		YP_501042.1	hypothetical protein
1	gene	2424520	2424993	SAUSA300_RS12470	SAUSA300_RS12470	SAUSA300_2257	YP_501043.1	DUF1641 domain-containing protein
1	gene	2424993	2427947	fdhF	SAUSA300_RS12475	SAUSA300_2258	YP_501044.1	formate dehydrogenase subunit alpha
1	gene	2428549	2429496	SAUSA300_RS12480	SAUSA300_RS12480	SAUSA300_2259	WP_000830946.1	LCP family protein
1	gene	2429629	2430426	SAUSA300_RS12485	SAUSA300_RS12485	SAUSA300_2260	YP_501046.1	inositol monophosphatase
1	gene	2430811	2431503	SAUSA300_RS12490	SAUSA300_RS12490	SAUSA300_2261	YP_501047.1	YafY family transcriptional regulator
1	pseudogene	2431700	2432059	SAUSA300_RS15825	SAUSA300_RS15825		WP_000277741.1	transposase
1	gene	2432150	2432887	sdpB	SAUSA300_RS12500	SAUSA300_2262	YP_501049.1	CPBP family intramembrane metalloprotease SdpB
1	gene	2432936	2433265	SAUSA300_RS12505	SAUSA300_RS12505		YP_501050.2	hypothetical protein
1	gene	2433710	2434582	SAUSA300_RS12510	SAUSA300_RS12510	SAUSA300_2264	YP_501051.1	MurR/RpiR family transcriptional regulator
1	gene	2434969	2436348	SAUSA300_RS12515	SAUSA300_RS12515	SAUSA300_2265	YP_501052.1	amino acid permease
1	gene	2436628	2436984	SAUSA300_RS12520	SAUSA300_RS12520	SAUSA300_2266	YP_501053.1	hypothetical protein
1	gene	2436981	2437166	SAUSA300_RS12525	SAUSA300_RS12525		YP_501054.1	hypothetical protein
1	gene	2437262	2437453	SAUSA300_RS12530	SAUSA300_RS12530		YP_501055.1	hypothetical protein
1	gene	2437464	2438099	SAUSA300_RS12535	SAUSA300_RS12535	SAUSA300_2267	YP_501056.1	HAD family hydrolase
1	gene	2438174	2439091	SAUSA300_RS12540	SAUSA300_RS12540	SAUSA300_2268	YP_501057.1	bile acid:sodium symporter family protein
1	gene	2439359	2439889	SAUSA300_RS12545	SAUSA300_RS12545	SAUSA300_2269	YP_501058.1	hypothetical protein
1	gene	2439955	2441559	SAUSA300_RS12550	SAUSA300_RS12550	SAUSA300_2270	YP_501059.1	PTS transporter subunit EIIC
1	gene	2441889	2442653	SAUSA300_RS12555	SAUSA300_RS12555	SAUSA300_2271	YP_501060.1	MurR/RpiR family transcriptional regulator
1	gene	2442711	2443217	SAUSA300_RS12560	SAUSA300_RS12560	SAUSA300_2272	YP_501061.1	SRPBCC domain-containing protein
1	gene	2443384	2444697	SAUSA300_RS12565	SAUSA300_RS12565	SAUSA300_2273	WP_020444780.1	Na+/H+ antiporter NhaC family protein
1	gene	2444922	2445491	SAUSA300_RS12570	SAUSA300_RS12570	SAUSA300_2274	YP_501064.1	hypothetical protein
1	gene	2445978	2446859	SAUSA300_RS12575	SAUSA300_RS12575	SAUSA300_2275	YP_501065.1	SDR family oxidoreductase
1	gene	2446970	2448091	SAUSA300_RS12580	SAUSA300_RS12580	SAUSA300_2276	YP_501066.1	amidohydrolase
1	gene	2448368	2449606	SAUSA300_RS12585	SAUSA300_RS12585	SAUSA300_2277	YP_501067.1	imidazolonepropionase
1	gene	2449606	2451267	hutU	SAUSA300_RS12590	SAUSA300_2278	YP_501068.1	urocanate hydratase
1	gene	2451427	2452311	SAUSA300_RS12595	SAUSA300_RS12595	SAUSA300_2279	YP_501069.1	LysR family transcriptional regulator
1	gene	2452433	2452852	SAUSA300_RS12600	SAUSA300_RS12600	SAUSA300_2280	YP_501070.1	FosB1/FosB3 family fosfomycin resistance bacillithiol transferase
1	gene	2453108	2454043	SAUSA300_RS12605	SAUSA300_RS12605	SAUSA300_2281	YP_501071.1	formimidoylglutamase
1	gene	2454333	2455592	sdpC	SAUSA300_RS12610	SAUSA300_2282	YP_501072.1	CPBP family intramembrane metalloprotease SdpC
1	gene	2455658	2456344	SAUSA300_RS12615	SAUSA300_RS12615	SAUSA300_2283	YP_501073.1	ribose 5-phosphate isomerase A
1	gene	2456518	2457171	SAUSA300_RS12620	SAUSA300_RS12620	SAUSA300_2284	YP_501074.1	MOSC domain-containing protein
1	gene	2457407	2458426	SAUSA300_RS12630	SAUSA300_RS12630	SAUSA300_2285	YP_501076.1	galactose mutarotase
1	gene	2458456	2458782	SAUSA300_RS12635	SAUSA300_RS12635	SAUSA300_2286	YP_501077.1	YnfA family protein
1	gene	2458831	2459016	SAUSA300_RS15565	SAUSA300_RS15565		YP_501078.1	hypothetical protein
1	gene	2459000	2460232	SAUSA300_RS12640	SAUSA300_RS12640	SAUSA300_2287	YP_501079.1	ABC transporter permease
1	gene	2460225	2461124	SAUSA300_RS12645	SAUSA300_RS12645	SAUSA300_2288	YP_501080.1	ABC transporter ATP-binding protein
1	gene	2461355	2462002	SAUSA300_RS12650	SAUSA300_RS12650	SAUSA300_2289	YP_501081.1	DUF805 domain-containing protein
1	gene	2462401	2463009	SAUSA300_RS12655	SAUSA300_RS12655	SAUSA300_2290	YP_501082.1	DNA-3-methyladenine glycosylase
1	gene	2463346	2464554	gltS	SAUSA300_RS12660	SAUSA300_2291	YP_501083.1	sodium/glutamate symporter
1	gene	2464602	2465651	SAUSA300_RS12665	SAUSA300_RS12665	SAUSA300_2292	YP_501084.1	type 2 isopentenyl-diphosphate Delta-isomerase
1	gene	2465682	2466629	corA	SAUSA300_RS12670	SAUSA300_2293	YP_501085.1	magnesium/cobalt transporter CorA
1	gene	2466726	2467217	SAUSA300_RS12675	SAUSA300_RS12675	SAUSA300_2294	YP_501086.1	thioesterase family protein
1	gene	2467214	2467633	SAUSA300_RS12680	SAUSA300_RS12680	SAUSA300_2295	YP_501087.1	hypothetical protein
1	gene	2467741	2468661	SAUSA300_RS12685	SAUSA300_RS12685	SAUSA300_2296	WP_000620861.1	alpha/beta hydrolase
1	gene	2468869	2469507	SAUSA300_RS12690	SAUSA300_RS12690	SAUSA300_2297	YP_501089.1	hypothetical protein
1	gene	2469753	2471684	SAUSA300_RS12695	SAUSA300_RS12695	SAUSA300_2298	YP_501090.1	DHA2 family efflux MFS transporter permease subunit
1	gene	2471697	2472344	SAUSA300_RS12700	SAUSA300_RS12700	SAUSA300_2299	YP_501091.1	HlyD family secretion protein
1	gene	2472465	2473016	SAUSA300_RS12705	SAUSA300_RS12705	SAUSA300_2300	YP_501092.1	TetR/AcrR family transcriptional regulator
1	gene	2473246	2474454	SAUSA300_RS12710	SAUSA300_RS12710	SAUSA300_2301	WP_000999124.1	multidrug effflux MFS transporter
1	gene	2474564	2474692	SAUSA300_RS12715	SAUSA300_RS12715		YP_501095.1	hypothetical protein
1	gene	2474723	2476105	SAUSA300_RS12720	SAUSA300_RS12720	SAUSA300_2302	YP_501096.1	zinc ribbon domain-containing protein
1	gene	2476345	2476800	SAUSA300_RS12730	SAUSA300_RS12730	SAUSA300_2303	WP_017804647.1	MarR family transcriptional regulator
1	gene	2476995	2477963	SAUSA300_RS12735	SAUSA300_RS12735	SAUSA300_2304	YP_501100.1	YdcF family protein
1	pseudogene	2478424	2478926	SAUSA300_RS12740	SAUSA300_RS12740	SAUSA300_2305	WP_000277741.1	transposase
1	gene	2479034	2479699	SAUSA300_RS12745	SAUSA300_RS12745	SAUSA300_2306	YP_501103.1	ABC transporter ATP-binding protein
1	gene	2479699	2480754	SAUSA300_RS12750	SAUSA300_RS12750	SAUSA300_2307	YP_501104.1	ABC transporter permease
1	gene	2480890	2481564	hssR	SAUSA300_RS12755	SAUSA300_2308	YP_501105.1	DNA-binding heme response regulator HssR
1	gene	2481557	2482930	hssS	SAUSA300_RS12760	SAUSA300_2309	YP_501106.1	heme sensor histidine kinase HssS
1	gene	2483093	2483536	SAUSA300_RS12765	SAUSA300_RS12765	SAUSA300_2310	YP_501107.1	response regulator transcription factor
1	gene	2483533	2483988	SAUSA300_RS12770	SAUSA300_RS12770	SAUSA300_2311	YP_501108.1	DUF3021 domain-containing protein
1	gene	2484054	2485532	mqo	SAUSA300_RS12775	SAUSA300_2312	YP_501109.1	malate dehydrogenase (quinone)
1	gene	2485913	2487511	SAUSA300_RS12780	SAUSA300_RS12780	SAUSA300_2313	YP_501110.1	L-lactate permease
1	gene	2487828	2489501	SAUSA300_RS12785	SAUSA300_RS12785	SAUSA300_2314	YP_501111.1	CDP-glycerol glycerophosphotransferase family protein
1	gene	2489654	2490283	SAUSA300_RS12790	SAUSA300_RS12790	SAUSA300_2315	YP_501112.1	hypothetical protein
1	gene	2490597	2491112	SAUSA300_RS12795	SAUSA300_RS12795	SAUSA300_2316	YP_501113.1	GNAT family N-acetyltransferase
1	gene	2491303	2492307	SAUSA300_RS12800	SAUSA300_RS12800	SAUSA300_2317	WP_000573244.1	oxidoreductase
1	gene	2492353	2492754	SAUSA300_RS12805	SAUSA300_RS12805	SAUSA300_2318	WP_000241591.1	GNAT family N-acetyltransferase
1	gene	2492790	2493824	SAUSA300_RS12810	SAUSA300_RS12810	SAUSA300_2319	YP_501116.1	NAD(P)/FAD-dependent oxidoreductase
1	gene	2493835	2493951	SAUSA300_RS12815	SAUSA300_RS12815		YP_501117.1	hypothetical protein
1	gene	2494056	2494487	SAUSA300_RS12820	SAUSA300_RS12820	SAUSA300_2320	YP_501118.1	DUF2871 domain-containing protein
1	gene	2494694	2495971	SAUSA300_RS12830	SAUSA300_RS12830	SAUSA300_2321	YP_501120.1	YhgE/Pip domain-containing protein
1	gene	2496132	2496755	SAUSA300_RS12835	SAUSA300_RS12835	SAUSA300_2322	YP_501121.1	TetR/AcrR family transcriptional regulator
1	gene	2496801	2497745	SAUSA300_RS12840	SAUSA300_RS12840	SAUSA300_2323	YP_501122.1	magnesium transporter CorA family protein
1	gene	2497831	2499273	SAUSA300_RS12845	SAUSA300_RS12845	SAUSA300_2324	WP_001666995.1	PTS sucrose transporter subunit IIBC
1	gene	2499456	2499839	SAUSA300_RS12850	SAUSA300_RS12850	SAUSA300_2325	YP_501125.2	YbgA family protein
1	gene	2501327	2503432	rsp	SAUSA300_RS12855	SAUSA300_2326	YP_501126.1	AraC family transcriptional regulator Rsp
1	gene	2503503	2503925	SAUSA300_RS12860	SAUSA300_RS12860	SAUSA300_2327	YP_501127.1	pyridoxamine 5'-phosphate oxidase family protein
1	gene	2504190	2504546	SAUSA300_RS12865	SAUSA300_RS12865	SAUSA300_2328	YP_501128.1	DUF4889 domain-containing protein
1	gene	2504950	2506227	SAUSA300_RS12870	SAUSA300_RS12870	SAUSA300_2329	YP_501129.1	cation:dicarboxylase symporter family transporter
1	gene	2506409	2506774	SAUSA300_RS12875	SAUSA300_RS12875	SAUSA300_2330	YP_501130.1	DUF3139 domain-containing protein
1	gene	2507172	2507618	SAUSA300_RS12880	SAUSA300_RS12880	SAUSA300_2331	YP_501131.1	MarR family transcriptional regulator
1	gene	2507834	2508262	SAUSA300_RS12885	SAUSA300_RS12885	SAUSA300_2332	YP_501132.1	Hsp20/alpha crystallin family protein
1	gene	2508369	2509538	SAUSA300_RS12890	SAUSA300_RS12890	SAUSA300_2333	YP_501133.1	NarK/NasA family nitrate transporter
1	gene	2509908	2510546	SAUSA300_RS12895	SAUSA300_RS12895	SAUSA300_2334	WP_015581906.1	DUF2268 domain-containing protein
1	gene	2510565	2510822	SAUSA300_RS15580	SAUSA300_RS15580	SAUSA300_2335		
1	gene	2510801	2511541	SAUSA300_RS12900	SAUSA300_RS12900	SAUSA300_2336	YP_501136.1	MerR family transcriptional regulator
1	gene	2511799	2512452	nreC	SAUSA300_RS12905	SAUSA300_2337	WP_002464689.1	nitrate respiration regulation response regulator NreC
1	gene	2512475	2513509	nreB	SAUSA300_RS12910	SAUSA300_2338	YP_501138.1	nitrate respiration regulation sensor histidine kinase NreB
1	gene	2513533	2513985	nreA	SAUSA300_RS12915	SAUSA300_2339	YP_501139.1	nitrate respiration regulation accessory nitrate sensor NreA
1	gene	2514005	2514682	narI	SAUSA300_RS12920	SAUSA300_2340	YP_501140.1	respiratory nitrate reductase subunit gamma
1	gene	2514675	2515250	narJ	SAUSA300_RS12925	SAUSA300_2341	WP_000606770.1	nitrate reductase molybdenum cofactor assembly chaperone
1	gene	2515243	2516802	narH	SAUSA300_RS12930	SAUSA300_2342	WP_009384084.1	nitrate reductase subunit beta
1	gene	2516792	2520481	SAUSA300_RS12935	SAUSA300_RS12935	SAUSA300_2343	YP_501143.1	nitrate reductase subunit alpha
1	gene	2520790	2521767	cobA	SAUSA300_RS12940	SAUSA300_2344	YP_501144.1	uroporphyrinogen-III C-methyltransferase
1	gene	2521758	2522072	nirD	SAUSA300_RS12945	SAUSA300_2345	YP_501145.1	nitrite reductase small subunit NirD
1	gene	2522076	2524481	SAUSA300_RS12950	SAUSA300_RS12950	SAUSA300_2346	YP_501146.1	NAD(P)/FAD-dependent oxidoreductase
1	gene	2524547	2525278	SAUSA300_RS12955	SAUSA300_RS12955	SAUSA300_2347	YP_501147.1	sirohydrochlorin chelatase
1	gene	2525508	2526044	SAUSA300_RS12960	SAUSA300_RS12960	SAUSA300_2348	YP_501148.1	GNAT family N-acetyltransferase
1	gene	2526277	2527101	SAUSA300_RS12965	SAUSA300_RS12965	SAUSA300_2349	YP_501149.1	formate/nitrite transporter family protein
1	gene	2527318	2527500	SAUSA300_RS12970	SAUSA300_RS12970		YP_501150.1	hypothetical protein
1	gene	2527584	2528051	SAUSA300_RS12975	SAUSA300_RS12975	SAUSA300_2350	YP_501151.1	SRPBCC domain-containing protein
1	gene	2528237	2529787	adcA	SAUSA300_RS12980	SAUSA300_2351	YP_501152.1	zinc ABC transporter substrate-binding lipoprotein AdcA
1	pseudogene	2529976	2530047	SAUSA300_RS15830	SAUSA300_RS15830		YP_501155.1	hypothetical protein
1	gene	2530082	2530348	SAUSA300_RS12985	SAUSA300_RS12985	SAUSA300_2352	YP_501153.1	Txe/YoeB family addiction module toxin
1	gene	2530348	2530599	SAUSA300_RS12990	SAUSA300_RS12990	SAUSA300_2353	YP_501154.1	type II toxin-antitoxin system Phd/YefM family antitoxin
1	gene	2530764	2530865	SAUSA300_RS12995	SAUSA300_RS12995		YP_501155.1	hypothetical protein
1	gene	2530872	2531471	SAUSA300_RS13000	SAUSA300_RS13000	SAUSA300_2354	YP_501156.1	DsbA family protein
1	gene	2531490	2531849	SAUSA300_RS13005	SAUSA300_RS13005	SAUSA300_2355	WP_000819849.1	DUF4467 domain-containing protein
1	gene	2532104	2533354	fmhA	SAUSA300_RS13010	SAUSA300_2356	YP_501158.1	FemA/FemB family glycyltransferase FmhA
1	gene	2533451	2534182	SAUSA300_RS13015	SAUSA300_RS13015	SAUSA300_2357	YP_501159.1	amino acid ABC transporter ATP-binding protein
1	gene	2534179	2534898	SAUSA300_RS13020	SAUSA300_RS13020	SAUSA300_2358	YP_501160.1	amino acid ABC transporter permease
1	gene	2534879	2535658	SAUSA300_RS13025	SAUSA300_RS13025	SAUSA300_2359	YP_501161.1	transporter substrate-binding domain-containing protein
1	gene	2535779	2537218	mdeA	SAUSA300_RS13030	SAUSA300_2360	WP_000038968.1	multidrug efflux MFS transporter MdeA
1	gene	2537392	2537496	SAUSA300_RS13040	SAUSA300_RS13040	SAUSA300_2361	YP_501164.1	putative metal homeostasis protein
1	gene	2537650	2538336	SAUSA300_RS13045	SAUSA300_RS13045	SAUSA300_2362	YP_501165.1	2%2C3-diphosphoglycerate-dependent phosphoglycerate mutase
1	gene	2538663	2539529	SAUSA300_RS13050	SAUSA300_RS13050	SAUSA300_2363	YP_501166.1	cation transporter
1	gene	2540082	2540186	SAUSA300_RS13055	SAUSA300_RS13055		YP_501167.1	hypothetical protein
1	gene	2540281	2541591	sbi	SAUSA300_RS13060	SAUSA300_2364	YP_501168.1	immunoglobulin-binding protein Sbi
1	gene	2542127	2543056	hlgA	SAUSA300_RS13070	SAUSA300_2365	YP_501170.1	bi-component gamma-hemolysin HlgAB subunit A
1	gene	2543623	2544570	hlgC	SAUSA300_RS13075	SAUSA300_2366	YP_501171.1	bi-component gamma-hemolysin HlgCB subunit C
1	gene	2544572	2545549	hlgB	SAUSA300_RS13080	SAUSA300_2367	YP_501172.1	bi-component gamma-hemolysin HlgAB/HlgCB subunit B
1	gene	2545601	2546068	SAUSA300_RS13085	SAUSA300_RS13085	SAUSA300_2368	YP_501173.1	QueT transporter family protein
1	gene	2546079	2546771	SAUSA300_RS13090	SAUSA300_RS13090	SAUSA300_2369	YP_501174.1	6-carboxyhexanoate--CoA ligase
1	gene	2546782	2547897	SAUSA300_RS13095	SAUSA300_RS13095	SAUSA300_2370	YP_501175.1	pyridoxal phosphate-dependent aminotransferase family protein
1	gene	2547875	2548882	bioB	SAUSA300_RS13100	SAUSA300_2371	YP_501176.1	biotin synthase BioB
1	gene	2548884	2550242	bioA	SAUSA300_RS13105	SAUSA300_2372	YP_501177.1	adenosylmethionine--8-amino-7-oxononanoate transaminase
1	gene	2550220	2550906	bioD	SAUSA300_RS13110	SAUSA300_2373	YP_501178.1	dethiobiotin synthase
1	gene	2550960	2551127	SAUSA300_RS13115	SAUSA300_RS13115		YP_501179.1	hypothetical protein
1	gene	2551358	2553091	SAUSA300_RS13125	SAUSA300_RS13125	SAUSA300_2374	YP_501181.1	ABC transporter ATP-binding protein
1	gene	2553116	2554879	SAUSA300_RS13130	SAUSA300_RS13130	SAUSA300_2375	YP_501182.1	ABC transporter ATP-binding protein
1	gene	2555507	2555614	SAUSA300_RS13140	SAUSA300_RS13140		YP_501184.1	type I toxin-antitoxin system Fst family toxin
